1091,16:28:55,1978,C,N,-12.13,53.63,0.03,0:22:5,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:56,1979,C,N,-14.08,53.71,0.04,0:22:6,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:57,1980,C,N,-12.64,53.82,0.03,0:22:7,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:58,1981,C,N,-12.56,53.92,0.03,0:22:8,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:59,1982,C,N,-12.13,54.02,0.03,0:22:9,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:0,1983,C,N,-13.06,54.12,0.03,0:22:10,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:1,1984,C,N,-12.98,54.21,0.03,0:22:11,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:2,1985,C,N,-13.15,54.33,0.04,0:22:12,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:3,1986,C,N,-12.05,54.43,0.03,0:22:13,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:4,1987,C,N,-13.32,54.55,0.03,0:22:14,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:5,1988,C,N,-12.13,54.65,0.04,0:22:15,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:6,1989,C,N,-12.39,54.75,0.03,0:22:16,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:7,1990,C,N,-12.30,54.86,0.03,0:22:17,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:8,1991,C,N,-12.13,54.98,0.04,0:22:18,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:9,1992,C,N,-12.05,55.08,0.03,0:22:19,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:10,1993,C,N,-11.96,55.20,0.04,0:22:20,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:29:11,1994,C,N,-11.79,55.28,0.04,0:22:21,0.00,0.00,0,0,FS_STANDBY,LS_CM
